x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0.45976749062538147,0.3453017771244049,-0.330645352602005,0.9996146559715271,0.46729621291160583,0.3339400589466095,-0.2960907220840454,0.9995786547660828,0.47402507066726685,0.3328680098056793,-0.2961864173412323,0.9996352791786194,0.48036614060401917,0.33098912239074707,-0.2962639033794403,0.9996098279953003,0.4457249045372009,0.33340635895729065,-0.29982802271842957,0.9995262026786804,0.4371654987335205,0.33240973949432373,-0.299889475107193,0.9995365142822266,0.4279034435749054,0.3306056559085846,-0.30002546310424805,0.9995124340057373,0.4909438192844391,0.33234134316444397,-0.15183883905410767,0.9995366334915161,0.4213201403617859,0.3351438343524933,-0.14441272616386414,0.9992727041244507,0.4766455590724945,0.35789617896080017,-0.2631781995296478,0.9993502497673035,0.4502970576286316,0.35803404450416565,-0.26917457580566406,0.9991177320480347,0.5034251809120178,0.3739785850048065,-0.1835929900407791,0.9993225932121277,0.4004976451396942,0.3763156533241272,-0.0948353037238121,0.9987072944641113,0.5135676264762878,0.2842799425125122,-0.3138658106327057,0.9678452610969543,0.3669746220111847,0.2835933268070221,-0.22334688901901245,0.2636582553386688,0.45319291949272156,0.20875295996665955,-0.3649585545063019,0.9230319857597351,0.3674451410770416,0.21112583577632904,-0.2762712836265564,0.4020523428916931,0.4442758858203888,0.19482159614562988,-0.41853776574134827,0.8873687982559204,0.38426944613456726,0.19843807816505432,-0.28743091225624084,0.40898165106773376,0.4493669271469116,0.1921871304512024,-0.3913233280181885,0.8854056596755981,0.3783804476261139,0.1928272545337677,-0.2981390655040741,0.41030657291412354,0.4549623131752014,0.1938081830739975,-0.36776700615882874,0.8637838959693909,0.3779621422290802,0.1941579431295395,-0.286958783864975,0.3973679840564728,0.4894111454486847,0.5673807263374329,-0.05955131724476814,0.997118353843689,0.43965432047843933,0.5666502714157104,0.05954253673553467,0.9963912963867188,0.47383350133895874,0.6640762686729431,-0.09634851664304733,0.9178717732429504,0.43928900361061096,0.6687517762184143,0.015672335401177406,0.48326343297958374,0.4549228549003601,0.7918533086776733,-0.00022225828433874995,0.9594483971595764,0.44617342948913574,0.7938418984413147,0.1320323646068573,0.7078402042388916,0.46388548612594604,0.8114635944366455,0.0028494978323578835,0.9560569524765015,0.4295617938041687,0.810305655002594,0.1352735161781311,0.7570784687995911,0.44950106739997864,0.8339650630950928,-0.12706544995307922,0.9609953761100769,0.42791247367858887,0.8381986618041992,-0.01505567878484726,0.8349522948265076
0.45158475637435913,0.36725446581840515,-0.459345281124115,0.9995126724243164,0.4569855034351349,0.35859012603759766,-0.4211800694465637,0.9994286298751831,0.4631724953651428,0.35773369669914246,-0.42115554213523865,0.9994889497756958,0.46985170245170593,0.35675129294395447,-0.4212445020675659,0.9994678497314453,0.43742498755455017,0.3611209988594055,-0.43248453736305237,0.9993427991867065,0.4301099479198456,0.3621947169303894,-0.43247169256210327,0.9993410706520081,0.422109991312027,0.3632654845714569,-0.43253186345100403,0.9992737770080566,0.47915515303611755,0.36033758521080017,-0.16303861141204834,0.9992821216583252,0.4117593765258789,0.369602769613266,-0.2829298973083496,0.9988494515419006,0.4660591185092926,0.3758348524570465,-0.3865320384502411,0.9989983439445496,0.4427333474159241,0.37813547253608704,-0.40133580565452576,0.9986300468444824,0.5131319761276245,0.39415064454078674,-0.21748584508895874,0.9989558458328247,0.382156640291214,0.4011196494102478,-0.29234081506729126,0.9978811740875244,0.5227528810501099,0.31438949704170227,-0.31629976630210876,0.9661290049552917,0.34276238083839417,0.3267894387245178,-0.45464202761650085,0.3362463414669037,0.4825270175933838,0.22458991408348083,-0.42338231205940247,0.9243776798248291,0.33481281995773315,0.23219098150730133,-0.48758259415626526,0.45913055539131165,0.472260981798172,0.21157190203666687,-0.47964686155319214,0.8856343626976013,0.34008166193962097,0.2157190889120102,-0.5189664363861084,0.4619726538658142,0.45993900299072266,0.20973838865756989,-0.468950092792511,0.8831211924552917,0.3513529300689697,0.21261772513389587,-0.51328444480896,0.4627251625061035,0.45864489674568176,0.2132713943719864,-0.43204060196876526,0.8647518754005432,0.3541410565376282,0.21656601130962372,-0.49180370569229126,0.45130831003189087,0.4990849792957306,0.5699900388717651,0.004025561269372702,0.9972339868545532,0.4078933596611023,0.5700311064720154,-0.004234846215695143,0.996587336063385,0.5002190470695496,0.6799663305282593,0.010551628656685352,0.9239985346794128,0.4195232093334198,0.6866084337234497,0.020889995619654655,0.5314546227455139,0.48506373167037964,0.7990625500679016,0.2083740085363388,0.9609850645065308,0.4232424795627594,0.8041797876358032,0.22354906797409058,0.733273446559906,0.4827119708061218,0.8118303418159485,0.21827387809753418,0.9499276876449585,0.42529234290122986,0.8149038553237915,0.23233665525913239,0.7635831832885742,0.47982415556907654,0.8400983214378357,0.02683945931494236,0.9610381126403809,0.42157283425331116,0.8407765626907349,0.032907430082559586,0.8451428413391113
0.44770893454551697,0.37316495180130005,-0.46148940920829773,0.999485433101654,0.45509257912635803,0.3636309504508972,-0.43242958188056946,0.999390184879303,0.4618389904499054,0.3629818260669708,-0.43243086338043213,0.999450147151947,0.46896737813949585,0.36233997344970703,-0.4325573742389679,0.9994344115257263,0.4357057511806488,0.36462047696113586,-0.4362151324748993,0.9992901086807251,0.429096519947052,0.36462369561195374,-0.4362098276615143,0.999281108379364,0.42241695523262024,0.3647136092185974,-0.4362472891807556,0.9991995692253113,0.47815343737602234,0.36349719762802124,-0.24657899141311646,0.9992260932922363,0.41253840923309326,0.36715981364250183,-0.2921179533004761,0.9987494945526123,0.4615524709224701,0.38195693492889404,-0.40014952421188354,0.9989287257194519,0.4369729161262512,0.38248300552368164,-0.40418416261672974,0.9985036253929138,0.5115646123886108,0.3978992700576782,-0.2669905126094818,0.9987770915031433,0.37511953711509705,0.40036311745643616,-0.28079167008399963,0.9973748326301575,0.5261974334716797,0.31547388434410095,-0.4281596839427948,0.9661535620689392,0.34334686398506165,0.32207077741622925,-0.4228637218475342,0.40072742104530334,0.47780829668045044,0.22609804570674896,-0.5150162577629089,0.9238960146903992,0.34215378761291504,0.22889360785484314,-0.46329423785209656,0.5093167424201965,0.46827787160873413,0.21144229173660278,-0.57254958152771,0.8817011117935181,0.3416654169559479,0.2153710275888443,-0.4961300790309906,0.5084353089332581,0.4569290578365326,0.20910711586475372,-0.5567219257354736,0.8780074119567871,0.35588833689689636,0.21271981298923492,-0.49867093563079834,0.5085150003433228,0.4556530714035034,0.21433141827583313,-0.5198197364807129,0.863224446773529,0.36008039116859436,0.21643207967281342,-0.47163963317871094,0.4987703859806061,0.4951614439487457,0.5650017857551575,-0.0166873000562191,0.9974326491355896,0.40252479910850525,0.5647560954093933,0.016371598467230797,0.9968327879905701,0.5003606677055359,0.6789065599441528,-0.003525076899677515,0.9305757880210876,0.41573867201805115,0.6849547624588013,0.06506870687007904,0.5763345956802368,0.4915314018726349,0.8011442422866821,0.17031753063201904,0.9639202356338501,0.4274391233921051,0.7991240620613098,0.24965639412403107,0.7577903866767883,0.4900229871273041,0.8149298429489136,0.1765105128288269,0.9476022720336914,0.4368983209133148,0.8121902346611023,0.25674009323120117,0.7740949988365173,0.4863945245742798,0.8459374308586121,0.015042624436318874,0.9629238247871399,0.41016092896461487,0.8403470516204834,0.07851207256317139,0.8568534851074219
0.44445568323135376,0.3697734773159027,-0.5346447825431824,0.9994125962257385,0.45315486192703247,0.3608773946762085,-0.5031836032867432,0.9992818236351013,0.45960694551467896,0.3603326678276062,-0.5031008720397949,0.9993157982826233,0.4664914906024933,0.35986632108688354,-0.503207266330719,0.999320387840271,0.43431898951530457,0.3614901900291443,-0.5057787895202637,0.9991858005523682,0.4278390109539032,0.36142680048942566,-0.5058141350746155,0.9991452097892761,0.42141175270080566,0.3613966703414917,-0.5058220624923706,0.9990776181221008,0.47608891129493713,0.36206772923469543,-0.32351288199424744,0.9990122318267822,0.41481590270996094,0.3653581738471985,-0.33910053968429565,0.9985405206680298,0.459033340215683,0.3775792121887207,-0.4663623869419098,0.9987106919288635,0.43431347608566284,0.3776839077472687,-0.46878573298454285,0.9982537031173706,0.5146958827972412,0.39851242303848267,-0.27732595801353455,0.9983882904052734,0.3816050589084625,0.398573637008667,-0.31189578771591187,0.996945858001709,0.5378869771957397,0.3181709945201874,-0.46570461988449097,0.9668022394180298,0.353005975484848,0.3275280296802521,-0.4579324722290039,0.45897677540779114,0.49642935395240784,0.2339126616716385,-0.559775710105896,0.9237298369407654,0.34944042563438416,0.2322799265384674,-0.509072482585907,0.5556016564369202,0.4848954379558563,0.21714872121810913,-0.6189526319503784,0.877041220664978,0.3498757481575012,0.21510820090770721,-0.5520989298820496,0.5515755414962769,0.4738108217716217,0.21435146033763885,-0.6055541038513184,0.8720402717590332,0.3643946051597595,0.21321797370910645,-0.5487247705459595,0.5511372685432434,0.4720833897590637,0.22065216302871704,-0.5656958818435669,0.860573947429657,0.36818036437034607,0.2192840576171875,-0.5155539512634277,0.5424950122833252,0.4944111108779907,0.5631231069564819,-0.017959022894501686,0.9975945949554443,0.4060203731060028,0.5640859603881836,0.017607683315873146,0.9970494508743286,0.4980424642562866,0.6787517666816711,0.01646152324974537,0.9354855418205261,0.4136106073856354,0.6808637380599976,0.08278656750917435,0.6154462099075317,0.49173060059547424,0.7983464598655701,0.2565952241420746,0.9659637808799744,0.42141294479370117,0.7977253794670105,0.2759026885032654,0.778933048248291,0.4890057146549225,0.8128142356872559,0.26815447211265564,0.9411682486534119,0.43058231472969055,0.8115972280502319,0.29429787397384644,0.7765913605690002,0.4875994026660919,0.8407413363456726,0.05637753754854202,0.9636209607124329,0.4062705934047699,0.839536726474762,0.13960064947605133,0.8659520149230957
0.4455084502696991,0.3729535937309265,-0.6959545612335205,0.9993550181388855,0.45468372106552124,0.36384978890419006,-0.6642013788223267,0.9991816878318787,0.46120113134384155,0.3633182644844055,-0.66410231590271,0.9991762042045593,0.46810927987098694,0.36292120814323425,-0.6642490029335022,0.9992054104804993,0.43540289998054504,0.36403560638427734,-0.6675807237625122,0.999104380607605,0.42848601937294006,0.36367204785346985,-0.6676437258720398,0.9990329742431641,0.4215787351131439,0.36326026916503906,-0.6676458716392517,0.9989965558052063,0.4767022430896759,0.36550843715667725,-0.4740599989891052,0.9987361431121826,0.411612868309021,0.36591070890426636,-0.48843228816986084,0.9983685612678528,0.45921602845191956,0.3810078203678131,-0.6203718781471252,0.9984281063079834,0.43423736095428467,0.380915105342865,-0.6240118741989136,0.9979754090309143,0.5157601833343506,0.3979664146900177,-0.4133222699165344,0.997909665107727,0.37660494446754456,0.4010833501815796,-0.430591881275177,0.9965431690216064,0.5427992939949036,0.3167695105075836,-0.5821203589439392,0.9675434827804565,0.32702016830444336,0.34623444080352783,-0.6148568987846375,0.511563777923584,0.5057634115219116,0.23499701917171478,-0.6818237900733948,0.9236798286437988,0.32750287652015686,0.24166148900985718,-0.7206354141235352,0.5975961089134216,0.4940322935581207,0.21709898114204407,-0.7425202131271362,0.8715746998786926,0.3226986229419708,0.22182044386863708,-0.775918185710907,0.590585470199585,0.4801084101200104,0.21519161760807037,-0.7288971543312073,0.8651992678642273,0.3413194417953491,0.21887525916099548,-0.7677696347236633,0.5896608233451843,0.4781636893749237,0.22182245552539825,-0.6882573962211609,0.8566867709159851,0.3462664783000946,0.22528406977653503,-0.7270264625549316,0.5818437933921814,0.49452200531959534,0.5575836300849915,-0.011842084117233753,0.9977437257766724,0.4039512872695923,0.5584824681282043,0.01140827126801014,0.9972430467605591,0.4867883324623108,0.6698752045631409,0.01297842524945736,0.9392611384391785,0.41297537088394165,0.6749565005302429,0.07335247844457626,0.6503598690032959,0.4834570586681366,0.7957774996757507,0.25741690397262573,0.9674555063247681,0.42183470726013184,0.7927988767623901,0.28895577788352966,0.7977727651596069,0.47963494062423706,0.8096897006034851,0.2688404619693756,0.932702898979187,0.42753565311431885,0.8054458498954773,0.29814326763153076,0.7763624787330627,0.4869336783885956,0.8382659554481506,0.04152114316821098,0.9640792608261108,0.4080699682235718,0.8356695175170898,0.13318756222724915,0.8742347359657288
0.4446454644203186,0.3767598867416382,-0.613584041595459,0.9991592764854431,0.4541909992694855,0.3654809296131134,-0.5834816098213196,0.9989107251167297,0.4609195590019226,0.36448249220848083,-0.5834115147590637,0.9988274574279785,0.4674634635448456,0.36379045248031616,-0.5835482478141785,0.9989281892776489,0.43413180112838745,0.366891086101532,-0.583834171295166,0.998788058757782,0.42685797810554504,0.36687058210372925,-0.5838780999183655,0.9985971450805664,0.4199482798576355,0.36679407954216003,-0.583882749080658,0.9986256957054138,0.4766993820667267,0.36605343222618103,-0.4102148413658142,0.9981061816215515,0.4117363691329956,0.36851683259010315,-0.4079631567001343,0.9977142810821533,0.45904266834259033,0.38428688049316406,-0.543799877166748,0.9978216886520386,0.4343550503253937,0.38511112332344055,-0.5433262586593628,0.9971594214439392,0.5165302753448486,0.40065333247184753,-0.3810671865940094,0.9974030256271362,0.38349249958992004,0.40305694937705994,-0.36474546790122986,0.995438814163208,0.5387442708015442,0.3176893889904022,-0.5433167219161987,0.9679808020591736,0.33552879095077515,0.34184882044792175,-0.5345885753631592,0.5576295852661133,0.49693620204925537,0.23381127417087555,-0.6270411014556885,0.9247037768363953,0.33360815048217773,0.24465730786323547,-0.6118676662445068,0.6334543824195862,0.4840069115161896,0.2160784751176834,-0.6882529258728027,0.8693548440933228,0.32156285643577576,0.2231742888689041,-0.6648678779602051,0.6227116584777832,0.472196489572525,0.21444199979305267,-0.6715756058692932,0.861794114112854,0.33995118737220764,0.2209363728761673,-0.6578002572059631,0.6210253238677979,0.4720343351364136,0.2205544114112854,-0.6314217448234558,0.8554441928863525,0.34846484661102295,0.22795000672340393,-0.618696391582489,0.6143289804458618,0.497374564409256,0.5562213063240051,-0.00599453691393137,0.9978730082511902,0.4060400128364563,0.556998610496521,0.005581327714025974,0.9973889589309692,0.490773469209671,0.6766135096549988,0.027127820998430252,0.9414024353027344,0.41297274827957153,0.6784325242042542,0.0730537697672844,0.680631697177887,0.48395541310310364,0.7966672778129578,0.28577613830566406,0.9676665663719177,0.4213912785053253,0.7930077910423279,0.3288189768791199,0.8120760917663574,0.47871243953704834,0.8080635070800781,0.2992056906223297,0.917458176612854,0.4248017370700836,0.8035120964050293,0.34602418541908264,0.7639412879943848,0.4847850501537323,0.8367274403572083,0.0701272264122963,0.9619482159614563,0.41250181198120117,0.8346603512763977,0.152847558259964,0.8770243525505066
0.44534432888031006,0.3750488758087158,-0.5050223469734192,0.998753547668457,0.45412346720695496,0.3643047511577606,-0.446264386177063,0.9984034299850464,0.46055278182029724,0.3632754683494568,-0.4462262988090515,0.9981653690338135,0.4667268395423889,0.362455278635025,-0.4464268684387207,0.9983912706375122,0.4349333941936493,0.36598625779151917,-0.46307605504989624,0.9982327222824097,0.4280460774898529,0.3660602867603302,-0.46310481429100037,0.997829794883728,0.4214334785938263,0.36607030034065247,-0.4630989730358124,0.9979978799819946,0.47626736760139465,0.3646184504032135,-0.2517608404159546,0.9971281290054321,0.41341835260391235,0.3679659366607666,-0.2735477685928345,0.9966302514076233,0.4594568908214569,0.3820705711841583,-0.4101612865924835,0.9967691898345947,0.4358433783054352,0.38322120904922485,-0.4294371008872986,0.9957292675971985,0.5176630616188049,0.39802733063697815,-0.23695255815982819,0.996672511100769,0.38425883650779724,0.4027150869369507,-0.29422953724861145,0.9938661456108093,0.5359271168708801,0.3152320384979248,-0.4308185577392578,0.967110276222229,0.33738523721694946,0.3430154621601105,-0.4117819368839264,0.5961336493492126,0.4925996661186218,0.2343841791152954,-0.5065844655036926,0.9239370822906494,0.3345986008644104,0.24651457369327545,-0.5298179984092712,0.6633864045143127,0.4796426296234131,0.2165624499320984,-0.5585820078849792,0.8654935359954834,0.3191913366317749,0.22509117424488068,-0.5851214528083801,0.6484199166297913,0.4681803286075592,0.21474337577819824,-0.5442949533462524,0.8567938208580017,0.3359331488609314,0.22233061492443085,-0.5769780278205872,0.645916223526001,0.46871665120124817,0.220892533659935,-0.5086789131164551,0.8522568941116333,0.34527599811553955,0.22939030826091766,-0.5378424525260925,0.6405746340751648,0.49795326590538025,0.5558708906173706,-0.011016773991286755,0.9979910850524902,0.40513738989830017,0.5572243928909302,0.010652069933712482,0.9975267648696899,0.49147674441337585,0.6760112643241882,0.017423013225197792,0.9440590739250183,0.4106789231300354,0.6775520443916321,0.04861011356115341,0.7082354426383972,0.4818418323993683,0.793476402759552,0.23770791292190552,0.9681793451309204,0.42130035161972046,0.789026141166687,0.3129397928714752,0.825210690498352,0.477594256401062,0.8059121370315552,0.2485666573047638,0.9038382172584534,0.4257732629776001,0.7998051047325134,0.32831189036369324,0.7564636468887329,0.48317521810531616,0.8357902765274048,0.05331304296851158,0.9597064256668091,0.4067825675010681,0.8341827988624573,0.13261091709136963,0.8792598247528076
0.4433172345161438,0.3753213584423065,-0.5311846733093262,0.9985697865486145,0.4518280327320099,0.365014910697937,-0.4954223036766052,0.9981522560119629,0.45802929997444153,0.36405065655708313,-0.49536338448524475,0.997831404209137,0.464096337556839,0.3633047044277191,-0.49552029371261597,0.9981189966201782,0.4332478642463684,0.3665669560432434,-0.4980611801147461,0.9979551434516907,0.426616907119751,0.3666050136089325,-0.49810630083084106,0.9974405169487,0.42021867632865906,0.36655959486961365,-0.49812090396881104,0.9976795315742493,0.47324249148368835,0.36571112275123596,-0.307358980178833,0.9966112971305847,0.4127406179904938,0.3684927523136139,-0.3196811378002167,0.9961290955543518,0.456729531288147,0.382330060005188,-0.45912376046180725,0.9962742328643799,0.4339733123779297,0.38358432054519653,-0.46104350686073303,0.9950135946273804,0.5180392861366272,0.39834561944007874,-0.24735647439956665,0.996241569519043,0.38412147760391235,0.40250837802886963,-0.2916722595691681,0.993172824382782,0.5343539118766785,0.31553420424461365,-0.49001049995422363,0.9673182368278503,0.3435596525669098,0.33678925037384033,-0.4598804712295532,0.6331703662872314,0.4928610920906067,0.2347514033317566,-0.5807937979698181,0.9245361685752869,0.33853623270988464,0.24400575459003448,-0.5540943145751953,0.6930725574493408,0.4788344204425812,0.21638904511928558,-0.6421392560005188,0.8638067841529846,0.32496362924575806,0.2214817851781845,-0.6093425750732422,0.6758314371109009,0.46641236543655396,0.21421825885772705,-0.62485271692276,0.8541106581687927,0.3418845236301422,0.21877068281173706,-0.6036009788513184,0.6728176474571228,0.4668145179748535,0.2204514443874359,-0.5845035314559937,0.8511807322502136,0.3505205512046814,0.22656679153442383,-0.5625653266906738,0.6683564186096191,0.4973212778568268,0.5566081404685974,-0.015633031725883484,0.9981104731559753,0.4054087996482849,0.5577022433280945,0.015245096758008003,0.9976731538772583,0.49047961831092834,0.6779256463050842,0.010799109004437923,0.9459834694862366,0.40913644433021545,0.6787001490592957,0.06626194715499878,0.7329232692718506,0.4830426871776581,0.7968276739120483,0.2363322228193283,0.968442976474762,0.42321208119392395,0.7909328937530518,0.32981228828430176,0.8370009064674377,0.47877636551856995,0.8090229630470276,0.24730750918388367,0.8908229470252991,0.4262954294681549,0.8015475869178772,0.34662681818008423,0.7500393390655518,0.48539915680885315,0.8361086845397949,0.03996068611741066,0.9576955437660217,0.4068518877029419,0.8328191041946411,0.14920608699321747,0.88167804479599
0.4436379671096802,0.3750450611114502,-0.5771497488021851,0.9984578490257263,0.45204707980155945,0.36464834213256836,-0.5475003719329834,0.9979924559593201,0.4581488370895386,0.36382946372032166,-0.5474410653114319,0.9976244568824768,0.4640918970108032,0.36319833993911743,-0.547590434551239,0.9979448914527893,0.4336617588996887,0.3657829463481903,-0.5478916168212891,0.9977710843086243,0.42701467871665955,0.3656863272190094,-0.5479450225830078,0.9971899390220642,0.42055127024650574,0.36552271246910095,-0.5479700565338135,0.9974711537361145,0.4731751084327698,0.36556994915008545,-0.3742157220840454,0.9962379336357117,0.4129851162433624,0.36729347705841064,-0.3746253550052643,0.995812714099884,0.4569925367832184,0.38230088353157043,-0.5085137486457825,0.9959465265274048,0.43427774310112,0.3832586407661438,-0.5077330470085144,0.9945694804191589,0.5177426338195801,0.3983108699321747,-0.33893898129463196,0.9959707260131836,0.3836118280887604,0.4028858542442322,-0.329089879989624,0.9926735162734985,0.5335066914558411,0.31563201546669006,-0.5472484827041626,0.9673901796340942,0.3423007130622864,0.3350740075111389,-0.5070980787277222,0.6666689515113831,0.49142321944236755,0.23540513217449188,-0.6483673453330994,0.9243196845054626,0.3400194048881531,0.24266333878040314,-0.6004294753074646,0.719626247882843,0.47709283232688904,0.21717971563339233,-0.7130299210548401,0.8611946702003479,0.33025842905044556,0.2213539183139801,-0.6551713943481445,0.7000943422317505,0.46492788195610046,0.21501417458057404,-0.6951847672462463,0.8504347205162048,0.3459725081920624,0.2183513343334198,-0.6485047936439514,0.6964834332466125,0.4656846821308136,0.2209424525499344,-0.6525021195411682,0.8491489291191101,0.3531248867511749,0.22573834657669067,-0.6082060933113098,0.6928632855415344,0.49830177426338196,0.556584358215332,-0.018484080210328102,0.9982221126556396,0.40445736050605774,0.5571472644805908,0.018073102459311485,0.9978049993515015,0.4934033751487732,0.6803537011146545,0.011442722752690315,0.9485887289047241,0.40764617919921875,0.6778361797332764,0.0781402587890625,0.7559581398963928,0.48515671491622925,0.7964916825294495,0.25184836983680725,0.9696581363677979,0.42126455903053284,0.7902178764343262,0.3678553104400635,0.8489173054695129,0.48101872205734253,0.8096180558204651,0.2633126676082611,0.8837444186210632,0.4253014326095581,0.8017091155052185,0.3854612410068512,0.7484719157218933,0.4870190918445587,0.8376913070678711,0.043089598417282104,0.9578214287757874,0.4046078026294708,0.8334349393844604,0.18163998425006866,0.8858874440193176
0.4437856078147888,0.37478864192962646,-0.5294826030731201,0.9982898235321045,0.45225095748901367,0.36415308713912964,-0.48779457807540894,0.9977695941925049,0.4583529233932495,0.363294780254364,-0.4877687096595764,0.9973465204238892,0.4642733335494995,0.362604022026062,-0.48794862627983093,0.9977023005485535,0.4338759183883667,0.36551305651664734,-0.49721240997314453,0.9975207448005676,0.427293062210083,0.365512490272522,-0.4972513020038605,0.9968485832214355,0.42089346051216125,0.3654692769050598,-0.49728572368621826,0.997185468673706,0.47354769706726074,0.36503922939300537,-0.3115251064300537,0.995780885219574,0.41355401277542114,0.3672966957092285,-0.3262632191181183,0.9953562617301941,0.457434743642807,0.3824819028377533,-0.45246565341949463,0.9954528212547302,0.4347198009490967,0.3835182189941406,-0.4624977707862854,0.9939778447151184,0.5177041888237,0.40014225244522095,-0.2983569800853729,0.9954797029495239,0.38512298464775085,0.404246062040329,-0.2970748841762543,0.9918756484985352,0.5335754752159119,0.3165287971496582,-0.5463680624961853,0.9665076732635498,0.34129342436790466,0.3382919430732727,-0.4836423099040985,0.6956955790519714,0.491085410118103,0.2362992912530899,-0.5707272887229919,0.9219245910644531,0.34024202823638916,0.2440173327922821,-0.4992334246635437,0.7422914505004883,0.4766494631767273,0.21804921329021454,-0.6303184032440186,0.8556777238845825,0.33313092589378357,0.22328679263591766,-0.5502918362617493,0.7198686003684998,0.4641389846801758,0.2157782018184662,-0.6140210628509521,0.843691885471344,0.3482615351676941,0.21944111585617065,-0.5407806038856506,0.7156485915184021,0.46480777859687805,0.22186797857284546,-0.5741652846336365,0.8446693420410156,0.3544517755508423,0.2269657850265503,-0.5046349167823792,0.7132081389427185,0.4990363121032715,0.5560023188591003,-0.020769502967596054,0.9983082413673401,0.40527328848838806,0.5574184656143188,0.020403722301125526,0.9979115128517151,0.4945930242538452,0.680321216583252,0.004283826798200607,0.9506666660308838,0.40621110796928406,0.6781180500984192,0.07650621235370636,0.7763546705245972,0.4847681224346161,0.795615017414093,0.23023629188537598,0.9705610275268555,0.420609712600708,0.7901556491851807,0.3374422788619995,0.859596848487854,0.4807649254798889,0.808598518371582,0.23829858005046844,0.8772987127304077,0.4248439371585846,0.8018644452095032,0.3509409427642822,0.7481470704078674,0.4881601631641388,0.8377689123153687,0.012294371612370014,0.9575088024139404,0.4020194113254547,0.8331826329231262,0.15134534239768982,0.8893532156944275
